ID	DOCULECT	CONCEPT	CONCEPT_SPANISH	CONCEPT_FRENCH	CONCEPT_PORTUGUESE	SEMANTIC_FIELD	VALUE_IN_SOURCE	VALUE	FORM1	FORM2	FORM	SEGMENTS	SOURCE	COGID
3128	Tariana	rainbow	arco iris	arc-en-ciel	arco-íris	other	$hewiyapíkha$ (arco-íris) {Aikhenvald 2001}		hewiyapíkha		hewiyapíkha	h e w i y a p í kh a	Aikhenvald 2001	2790
3129	Warekena	rainbow	arco iris	arc-en-ciel	arco-íris	other	$etʃawituɾi$ (arco-íris) {Aikhenvald 2012}, $etʃawituɾi etyawa$ (arco-íris) {Aikhenvald 2012}		etʃawituɾi		etʃawituɾi	e tʃ a w i t u ɾ i	Aikhenvald 2012	2791
3130	Warekena	rainbow	arco iris	arc-en-ciel	arco-íris	other	$etʃawituɾi$ (arco-íris) {Aikhenvald 2012}, $etʃawituɾi etyawa$ (arco-íris) {Aikhenvald 2012}		etʃawituɾi etyawa		etʃawituɾi etyawa	e tʃ a w i t u ɾ i _ e t y a w a	Aikhenvald 2012	2791
3131	Yukuna	rainbow	arco iris	arc-en-ciel	arco-íris	other	$mawá$ (arco-iris) {Schauer 2005}		mawá		mawá	m a w á	Schauer 2005	2792
3132	Piapoco	raise pet/domestic animal	criar	élever	criar	verb	$nudàβinà:ka$ (criar) {Klumpp 1995}		nudàβinà:ka		nudàβinà:ka	n u d à β i n à: k a	Klumpp 1995	2793
3133	Resigaro	raise pet/domestic animal	criar	élever	criar	verb	$pído-khú$ (criar) {Allin 1979}		pído-khú		pído-khú	p í d o kh ú	Allin 1979	2794
3134	Tariana	raise pet/domestic animal	criar	élever	criar	verb	$di-whawéta$ (criar) {Aikhenvald 2001}		di-whawéta		di-whawéta	d i wh a w é t a	Aikhenvald 2001	2795
3135	Yukuna	raise pet/domestic animal	criar	élever	criar	verb	$lamáɾaʔakahe$ (criar) {Schauer 2005}		lamáɾaʔakahe		lamáɾaʔakahe	l a m á ɾ a ʔ a k a h e	Schauer 2005	2796
3136	Achagua	rat, generic	ratón	rat	rato	animal	$i:ri$ (raton) {Melendez 2011}		i:ri		i:ri	i: r i	Melendez 2011	2797
3137	Baré	rat, generic	ratón	rat	rato	animal	$nutʃuriu$ (rato) {Oliveira 93}		nutʃuriu		nutʃuriu	n u tʃ u r i u	Oliveira 93	2798
3138	Kabiyari	rat, generic	ratón	rat	rato	animal	<híiri> (rato) {hr01}	híiri			híiri	h í i r i	hr01	2797
3139	Piapoco	rat, generic	ratón	rat	rato	animal	$íri$ (rato) {H&R 1992}		íri		íri	í r i	H&R 1992	2797
3140	Resigaro	rat, generic	ratón	rat	rato	animal	$hiigí$ (rato) {dp91}, $tʲúukó$ (rato) {Epps}		hiigí		hiigí	h ii g í	dp91	2801
3141	Resigaro	rat, generic	ratón	rat	rato	animal	$hiigí$ (rato) {dp91}, $tʲúukó$ (rato) {Epps}		tʲúukó		tʲúukó	tʲ ú u k ó	Epps	2804
3142	Tariana	rat, generic	ratón	rat	rato	animal	$híɾi$ (rato) {Aikhenvald 2001}		híɾi		híɾi	h í ɾ i	Aikhenvald 2001	2797
3143	Yukuna	rat, generic	ratón	rat	rato	animal	$hiɾí$ (rato) {Schauer 2005}		hiɾí		hiɾí	h i ɾ í	Schauer 2005	2797
3144	Resigaro	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$tʃhéʔkeú$ (chocalho) {Epps}, $tʃhéʔkeú$ (chocalho) {Epps}		tʃhéʔkeú		tʃhéʔkeú	tʃh é ʔ k e ú	Epps	2805
3145	Resigaro	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$tʃhéʔkeú$ (chocalho) {Epps}, $tʃhéʔkeú$ (chocalho) {Epps}		tʃhéʔkeú		tʃhéʔkeú	tʃh é ʔ k e ú	Epps	2805
3146	Tariana	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$kusiɾúda$ (maracá, chocalho) {Aikhenvald 2001}, $kúsiɾu$ (maracá, chocalho) {Aikhenvald 2001}, $kusíru$ (maracá, chocalho) {Aikhenvald 2001}		kusiɾúda		kusiɾúda	k u s i ɾ ú d a	Aikhenvald 2001	2806
3147	Tariana	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$kusiɾúda$ (maracá, chocalho) {Aikhenvald 2001}, $kúsiɾu$ (maracá, chocalho) {Aikhenvald 2001}, $kusíru$ (maracá, chocalho) {Aikhenvald 2001}		kúsiɾu		kúsiɾu	k ú s i ɾ u	Aikhenvald 2001	2806
3148	Tariana	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$kusiɾúda$ (maracá, chocalho) {Aikhenvald 2001}, $kúsiɾu$ (maracá, chocalho) {Aikhenvald 2001}, $kusíru$ (maracá, chocalho) {Aikhenvald 2001}		kusíru		kusíru	k u s í r u	Aikhenvald 2001	2806
3149	Yukuna	rattle, maraca	maraca, sonaja, sonajero	maracas	chocalho, maracá	material culture	$laʔaɾí$ (maracá) {Epps}		laʔaɾí		laʔaɾí	l a ʔ a ɾ í	Epps	2806
3150	Piapoco	raw	crudo	cru	cru, bruto	other	$iɾáiɾi$ (crú) {Klumpp 1995}		iɾáiɾi		iɾáiɾi	i ɾ á i ɾ i	Klumpp 1995	2807
3151	Resigaro	raw	crudo	cru	cru, bruto	other	$emíʔ$ (crú) {Allin 1979}		emíʔ		emíʔ	e m í ʔ	Allin 1979	2808
3152	Yukuna	raw	crudo	cru	cru, bruto	other	$kahmuni$ (cru) {Schauer 2005}		kahmuni		kahmuni	k a h m u n i	Schauer 2005	2809
3153	Achagua	reach goal (VT)	alcanzar	atteindre	alcançar	verb	$dukueri$ (alcanzar) {Melendez 2011}		dukueri		dukueri	d u k u e r i	Melendez 2011	2810
3154	Yukuna	reach goal (VT)	alcanzar	atteindre	alcançar	verb	$eʔelotákaho$ (alcançar) {Schauer 2005}		eʔelotákaho		eʔelotákaho	e ʔ e l o t á k a h o	Schauer 2005	2811
3155	Achagua	red	rojo	rouge	vermelho	other	$kirai$ (rojo) {Melendez 2011}		kirai		kirai	k i r a i	Melendez 2011	2812
3156	Baré	red	rojo	rouge	vermelho	other	$kʰia$ (vermelho) {Oliveira 93}		kʰia		kʰia	kʰ i a	Oliveira 93	2813
3157	Kabiyari	red	rojo	rouge	vermelho	other	<kíira> $kíira$ (vermelho) {Epps}	kíira	kíira		kíira	k í i r a	Epps	2812
3158	Piapoco	red	rojo	rouge	vermelho	other	<quíiraca> $kí:ɾaka$ (vermelho) {Epps}	quíiraca	kí:ɾaka		kí:ɾaka	k í: ɾ a k a	Epps	2812
3159	Resigaro	red	rojo	rouge	vermelho	other	$kedávií́ʔ$ (vermelho) {Epps}		kedávií́ʔ		kedávií́ʔ	k e d á v i í́ ʔ	Epps	2816
3160	Tariana	red	rojo	rouge	vermelho	other	$iɾíte$ (vermelho) {Aikhenvald 2001}		iɾíte		iɾíte	i ɾ í t e	Aikhenvald 2001	2817
3161	Warekena	red	rojo	rouge	vermelho	other	$iɾaɾi$ (vermelho) {Aikhenvald 2012}		iɾaɾi		iɾaɾi	i ɾ a ɾ i	Aikhenvald 2012	2817
3162	Yukuna	red	rojo	rouge	vermelho	other	$keɾani$ (vermelho) {Epps}		keɾani		keɾani	k e ɾ a n i	Epps	2812
3163	Tariana	reply	responder	répondre	responder	verb	$dhépa$ (responder) {Aikhenvald 2001}		dhépa		dhépa	dh é p a	Aikhenvald 2001	2818
3164	Warekena	reply	responder	répondre	responder	verb	$yawaputa$ (responder) {Aikhenvald 2012}		yawaputa		yawaputa	y a w a p u t a	Aikhenvald 2012	2819
3165	Yukuna	reply	responder	répondre	responder	verb	$aʔahipakahe$ (responder) {Schauer 2005}		aʔahipakahe		aʔahipakahe	a ʔ a h i p a k a h e	Schauer 2005	2820
3166	Piapoco	resin, sap	resina	résine, sève	resina, seiva	other	<máini> $máini$ (resina) {Epps}	máini	máini		máini	m á i n i	Epps	2821
3167	Resigaro	resin, sap	resina	résine, sève	resina, seiva	other	$maání$ (resina) {Epps}		maání		maání	m a á n í	Epps	2821
3168	Tariana	resin, sap	resina	résine, sève	resina, seiva	other	$maini$ $maini$ (resina) {Epps}		maini		maini	m a i n i	Epps	2821
3169	Yukuna	resin, sap	resina	résine, sève	resina, seiva	other	$mã́i$ (resina) {Epps}		mã́i		mã́i	m ã́ i	Epps	2821
3170	Achagua	rest (VI)	descansar	se reposer	descansar	verb.intr.	$kuaniriu$ (descansar) {Melendez 2011}		kuaniriu		kuaniriu	k u a n i r i u	Melendez 2011	2822
3171	Piapoco	rest (VI)	descansar	se reposer	descansar	verb.intr.	$nu-jamáidakaβa$ (descansar) {Klumpp 1995}		nu-jamáidakaβa		nu-jamáidakaβa	n u j a m á i d a k a β a	Klumpp 1995	2823
3172	Tariana	rest (VI)	descansar	se reposer	descansar	verb.intr.	$di-whawéta$ (descansar) {Aikhenvald 2001}		di-whawéta		di-whawéta	d i wh a w é t a	Aikhenvald 2001	2824
3173	Warekena	rest (VI)	descansar	se reposer	descansar	verb.intr.	$tua$ (descansar) {Aikhenvald 2012}		tua		tua	t u a	Aikhenvald 2012	2825
3174	Yukuna	rest (VI)	descansar	se reposer	descansar	verb.intr.	$watánaʔakahe$ (descansar) {Schauer 2005}		watánaʔakahe		watánaʔakahe	w a t á n a ʔ a k a h e	Schauer 2005	2826
3175	Achagua	return, give sth back to its owner	devolver	rendre	devolver	verb	$e:huederi$ (devolver) {Melendez 2011}		e:huederi		e:huederi	e: h u e d e r i	Melendez 2011	2827
3176	Piapoco	return, give sth back to its owner	devolver	rendre	devolver	verb	$nuèpùadaka$ (devolver) {Klumpp 1995}		nuèpùadaka		nuèpùadaka	n u è p ù a d a k a	Klumpp 1995	2828
3177	Resigaro	return, give sth back to its owner	devolver	rendre	devolver	verb	$-hekóʔdotú$ (devolver) {Allin 1979}		-hekóʔdotú		-hekóʔdotú	h e k ó ʔ d o t ú	Allin 1979	2829
3178	Yukuna	return, give sth back to its owner	devolver	rendre	devolver	verb	$paʔatákahe$ (devolver) {Schauer 2005}		paʔatákahe		paʔatákahe	p a ʔ a t á k a h e	Schauer 2005	2828
3179	Achagua	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$e:hueriu$ (volver) {Melendez 2011}		e:hueriu		e:hueriu	e: h u e r i u	Melendez 2011	2830
3180	Baré	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$barikuda$ (voltar) {Oliveira 93}		barikuda		barikuda	b a r i k u d a	Oliveira 93	2831
3181	Piapoco	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$nuβènúadaka$ (volver) {Klumpp 1995}		nuβènúadaka		nuβènúadaka	n u β è n ú a d a k a	Klumpp 1995	2832
3182	Resigaro	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$-hekóʔdo$ (voltar) {Allin 1979}		-hekóʔdo		-hekóʔdo	h e k ó ʔ d o	Allin 1979	2831
3183	Tariana	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$di-diéta$ (retornar) {Aikhenvald 2001}		di-diéta		di-diéta	d i d i é t a	Aikhenvald 2001	2834
3184	Warekena	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$yuɾeta$ (voltar) {Aikhenvald 2012}		yuɾeta		yuɾeta	y u ɾ e t a	Aikhenvald 2012	2835
3185	Yukuna	return, go back to point of origin	volver	retourner	retornar, voltar	verb	$paʔakaho$ (voltar) {Schauer 2005}		paʔakaho		paʔakaho	p a ʔ a k a h o	Schauer 2005	2831
3186	Achagua	rib	costilla	côte	costela	body part	$baraitʃi$ (costillas) {Melendez 2011}		baraitʃi		baraitʃi	b a r a i tʃ i	Melendez 2011	2836
3187	Resigaro	rib	costilla	côte	costela	body part	$-váɸóʔo$ (costela) {Allin 1979}		-váɸóʔo		-váɸóʔo	v á ɸ ó ʔ o	Allin 1979	2837
3188	Tariana	rib	costilla	côte	costela	body part	$di-paɾéma$ (costela) {Aikhenvald 2001}		di-paɾéma		di-paɾéma	d i p a ɾ é m a	Aikhenvald 2001	2838
3189	Warekena	rib	costilla	côte	costela	body part	$nupatape$ (costela) {Aikhenvald 2012}		nupatape		nupatape	n u p a t a p e	Aikhenvald 2012	2839
3190	Yukuna	rib	costilla	côte	costela	body part	$paɾaʔalahi$ (costela) {Schauer 2005}		paɾaʔalahi		paɾaʔalahi	p a ɾ a ʔ a l a h i	Schauer 2005	2836
3191	Piapoco	rich	rico	riche	rico	other	$kà:suíɾi$ (rico) {Klumpp 1995}		kà:suíɾi		kà:suíɾi	k à:s u í ɾ i	Klumpp 1995	2840
3192	Warekena	rich	rico	riche	rico	other	$adekaɾi$ (rico) {Aikhenvald 2012}		adekaɾi		adekaɾi	a d e k a ɾ i	Aikhenvald 2012	2841
3193	Yukuna	rich	rico	riche	rico	other	$kahɾú liɲéɾuteɾi: liɲeɾu$ (rico) {Stʃaueɾ 2015}		kahɾú liɲéɾuteɾi: liɲeɾu		kahɾú liɲéɾuteɾi: liɲeɾu	k a h ɾ ú _ l i ɲ é ɾ u t e ɾ i: _ l i ɲ e ɾ u	Stʃaueɾ 2015	2842
3194	Baré	right	correcto	correct, vrai	correto	other	$pʰanari$ (correto) {Oliveira 93}		pʰanari		pʰanari	pʰ a n a r i	Oliveira 93	2843
3195	Piapoco	right	correcto	correct, vrai	correto	other	$báisíka$ (verdadero) {Klumpp 1995}, $báisí:ɾi$ (verdadero) {Klumpp 1995}		báisíka		báisíka	b á i s í k a	Klumpp 1995	2844
3196	Piapoco	right	correcto	correct, vrai	correto	other	$báisíka$ (verdadero) {Klumpp 1995}, $báisí:ɾi$ (verdadero) {Klumpp 1995}		báisí:ɾi		báisí:ɾi	b á i s í: ɾ i	Klumpp 1995	2844
3197	Resigaro	right	correcto	correct, vrai	correto	other	$hameeʔnáʔoo$ (correto) {Allin 1979}		hameeʔnáʔoo		hameeʔnáʔoo	h a m ee ʔ n á ʔ oo	Allin 1979	2845
3198	Warekena	right	correcto	correct, vrai	correto	other	$anepi$ (correto) {Aikhenvald 2012}		anepi		anepi	a n e p i	Aikhenvald 2012	2843
3199	Yukuna	right	correcto	correct, vrai	correto	other	$paláni ɾiiká$ (correto) {H&R 1992}		paláni ɾiiká		paláni ɾiiká	p a l á n i _ ɾ ii k á	H&R 1992	2847
3200	Achagua	right (side)	derecho	droite	direito	other	$saikakitehe$ (derecha) {Melendez 2011}		saikakitehe		saikakitehe	s a i k a k i t e h e	Melendez 2011	2848
3201	Baré	right (side)	derecho	droite	direito	other	$yawatʃehe$ (direito) {Oliveira 93}		yawatʃehe		yawatʃehe	y a w a tʃ e h e	Oliveira 93	2849
3202	Piapoco	right (side)	derecho	droite	direito	other	<machacàníiri> $matʃakàníiri$ (direita) {Epps}, $wéewápu$ (direita) {H&R 1992}	machacàníiri	matʃakàníiri		matʃakàníiri	m a tʃ a k à n í i r i	Epps	2850
3203	Piapoco	right (side)	derecho	droite	direito	other	<machacàníiri> $matʃakàníiri$ (direita) {Epps}, $wéewápu$ (direita) {H&R 1992}		wéewápu		wéewápu	w é e w á p u	H&R 1992	2853
3204	Resigaro	right (side)	derecho	droite	direito	other	$kaáʃoʔosí$ (direita) {Epps}		kaáʃoʔosí		kaáʃoʔosí	k a á ʃ o ʔ o s í	Epps	2851
3205	Yukuna	right (side)	derecho	droite	direito	other	$kaʔaɲá$ (direita) {Schauer 2005}		kaʔaɲá		kaʔaɲá	k a ʔ a ɲ á	Schauer 2005	2852
3206	Achagua	river	río	rivière	rio	other	$me:da$ (rio) {Melendez 2011}		me:da		me:da	m e: d a	Melendez 2011	2854
3207	Baré	river	río	rivière	rio	other	$itʃari$ (rio) {Oliveira 93}		itʃari		itʃari	i tʃ a r i	Oliveira 93	2855
3208	Piapoco	river	río	rivière	rio	other	$iwàwata$ (rio) {H&R 1992}, $úni$ (rio) {Klumpp 1995}		iwàwata		iwàwata	i w à w a t a	H&R 1992	2856
3209	Piapoco	river	río	rivière	rio	other	$iwàwata$ (rio) {H&R 1992}, $úni$ (rio) {Klumpp 1995}		úni		úni	ú n i	Klumpp 1995	2858
3210	Tariana	river	río	rivière	rio	other	$wesyáɾi$ (rio) {Aikhenvald 2001}		wesyáɾi		wesyáɾi	w e s y á ɾ i	Aikhenvald 2001	2855
3211	Warekena	river	río	rivière	rio	other	$weni$ (rio) {Aikhenvald 2012}		weni		weni	w e n i	Aikhenvald 2012	2858
3212	Yukuna	river	río	rivière	rio	other	$huni$ (rio) {Schauer 2005}		huni		huni	h u n i	Schauer 2005	2858
3213	Achagua	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$je:wi$ (nutria) {Melendez 2011}		je:wi		je:wi	j e: w i	Melendez 2011	2859
3214	Kabiyari	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	<píinu> $píinu$ (lontra) {Epps}	píinu	píinu		píinu	p í i n u	Epps	2860
3215	Piapoco	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$jéewi$ (lontra) {H&R 1992}, $matʃé:ɾuɺi$ (nutria) {Klumpp 1995}		jéewi		jéewi	j é e w i	H&R 1992	2859
3216	Piapoco	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$jéewi$ (lontra) {H&R 1992}, $matʃé:ɾuɺi$ (nutria) {Klumpp 1995}		matʃé:ɾuɺi		matʃé:ɾuɺi	m a tʃ é: ɾ u ɺ i	Klumpp 1995	2865
3217	Resigaro	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$husóodó$ (lontra) {Epps}		husóodó		husóodó	h u s ó o d ó	Epps	2862
3218	Tariana	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$ñéwi$ (lontra) {Aikhenvald 2001}		ñéwi		ñéwi	ñ é w i	Aikhenvald 2001	2859
3219	Yukuna	river otter	nutria, lobo del rio	loutre de rivière	ratão-do-banhado, nútria, caxingui	animal	$apatuhmé$ (lontra) {Schauer 2005}		apatuhmé		apatuhmé	a p a t u h m é	Schauer 2005	2864
3220	Achagua	roll, make obj revolve on the ground	hacer rodar, revolcar	rouler, faire rouler	rolar, jogar	verb	$woweneriu$ (rodarse) {Melendez 2011}		woweneriu		woweneriu	w o w e n e r i u	Melendez 2011	2866
3221	Resigaro	roll, make obj revolve on the ground	hacer rodar, revolcar	rouler, faire rouler	rolar, jogar	verb	$vigi-khú$ (rolar) {Allin 1979}		vigi-khú		vigi-khú	v i g i kh ú	Allin 1979	2867
3222	Tariana	roll, make obj revolve on the ground	hacer rodar, revolcar	rouler, faire rouler	rolar, jogar	verb	$di-kólo$ (rolar) {Aikhenvald 2001}		di-kólo		di-kólo	d i k ó l o	Aikhenvald 2001	2868
3223	Yukuna	roll, make obj revolve on the ground	hacer rodar, revolcar	rouler, faire rouler	rolar, jogar	verb	$kahyaʔakahe$ (rolar) {Schauer 2005}		kahyaʔakahe		kahyaʔakahe	k a h y a ʔ a k a h e	Schauer 2005	2869
3224	Achagua	root	raiz	racine	raiz	plant	$hi:tʃuʃi$ (raiz) {Melendez 2011}		hi:tʃuʃi		hi:tʃuʃi	h i: tʃ u ʃ i	Melendez 2011	2870
3225	Baré	root	raiz	racine	raiz	plant	$duri$ (raiz) {Oliveira 93}		duri		duri	d u r i	Oliveira 93	2871
3226	Kabiyari	root	raiz	racine	raiz	plant	<apáre> $apáre$ (raiz) {Epps}	apáre	apáre		apáre	a p á r e	Epps	2872
3227	Piapoco	root	raiz	racine	raiz	plant	<ipìchu> $ipìtʃu$ (raiz) {Epps}, $í̵iriná$ (raiz) {H&R 1992}	ipìchu	ipìtʃu		ipìtʃu	i p ì tʃ u	Epps	2870
3228	Piapoco	root	raiz	racine	raiz	plant	<ipìchu> $ipìtʃu$ (raiz) {Epps}, $í̵iriná$ (raiz) {H&R 1992}		í̵iriná		í̵iriná	í̵ i r i n á	H&R 1992	2877
3229	Resigaro	root	raiz	racine	raiz	plant	$tébaké$ (raiz) {Epps}		tébaké		tébaké	t é b a k é	Epps	2872
3230	Tariana	root	raiz	racine	raiz	plant	$di-páli$ (raiz) {Aikhenvald 2001}		di-páli		di-páli	d i p á l i	Aikhenvald 2001	2872
3231	Yukuna	root	raiz	racine	raiz	plant	$hiʔilahi$ (raíz) {Epps}		hiʔilahi		hiʔilahi	h i ʔ i l a h i	Epps	2876
3232	Baré	rope, string	cuerda	corde	corda	material culture	$sima$ (corda) {Oliveira 93}		sima		sima	s i m a	Oliveira 93	2878
3233	Piapoco	rope, string	cuerda	corde	corda	material culture	$jéenúlusi$ (corda) {H&R 1992}		jéenúlusi		jéenúlusi	j é e n ú l u s i	H&R 1992	2879
3234	Resigaro	rope, string	cuerda	corde	corda	material culture	$tsʰomaátsí-ʔó$ (corda) {Epps},		tsʰomaátsí-ʔó		tsʰomaátsí-ʔó	tsʰ o m a á ts í ʔ ó	Epps	2880
3235	Tariana	rope, string	cuerda	corde	corda	material culture	$kamáña$ (corda) {Epps}, $kamájana$ $kamáyana$ (corda) {Epps}		kamáña		kamáña	k a m á ñ a	Epps	2881
3236	Tariana	rope, string	cuerda	corde	corda	material culture	$kamáña$ (corda) {Epps}, $kamájana$ $kamáyana$ (corda) {Epps}		kamáyana		kamáyana	k a m á y a n a	Epps	2881
3237	Warekena	rope, string	cuerda	corde	corda	material culture	$a:ta$ (corda) {Aikhenvald 2012}, $tsumana$ (corda) {Aikhenvald 2012}, $tʃiyúɾi$ (corda) {Aikhenvald 2012}		a:ta		a:ta	a: t a	Aikhenvald 2012	2882
3238	Warekena	rope, string	cuerda	corde	corda	material culture	$a:ta$ (corda) {Aikhenvald 2012}, $tsumana$ (corda) {Aikhenvald 2012}, $tʃiyúɾi$ (corda) {Aikhenvald 2012}		tsumana		tsumana	ts u m a n a	Aikhenvald 2012	2881
3239	Warekena	rope, string	cuerda	corde	corda	material culture	$a:ta$ (corda) {Aikhenvald 2012}, $tsumana$ (corda) {Aikhenvald 2012}, $tʃiyúɾi$ (corda) {Aikhenvald 2012}		tʃiyúɾi		tʃiyúɾi	tʃ i y ú ɾ i	Aikhenvald 2012	2886
3240	Yukuna	rope, string	cuerda	corde	corda	material culture	$íɲehi$ (corda) {Epps}		íɲehi		íɲehi	í ɲ e h i	Epps	2883
3241	Baré	rot	pudrirse	pourrir	apodrecer	verb	$pʰasa$ (apodrecer) {Oliveira 93}		pʰasa		pʰasa	pʰ a s a	Oliveira 93	2887
3242	Piapoco	rot	pudrirse	pourrir	apodrecer	verb	$ibadákaβa$ (podrirse) {Klumpp 1995}		ibadákaβa		ibadákaβa	i b a d á k a β a	Klumpp 1995	2888
3243	Resigaro	rot	pudrirse	pourrir	apodrecer	verb	$-aʔmú$ (apodrecer) {Allin 1979}		-aʔmú		-aʔmú	a ʔ m ú	Allin 1979	2889
3244	Tariana	rot	pudrirse	pourrir	apodrecer	verb	$-pa$ (apodrecer) {Aikhenvald 2001}		-pa		-pa	p a	Aikhenvald 2001	2887
3245	Warekena	rot	pudrirse	pourrir	apodrecer	verb	$ʃipata$ (apodrecer) {Aikhenvald 2012}, $maʃini$ (apodrecer) {Aikhenvald 2012}		ʃipata		ʃipata	ʃ i p a t a	Aikhenvald 2012	2888
3246	Warekena	rot	pudrirse	pourrir	apodrecer	verb	$ʃipata$ (apodrecer) {Aikhenvald 2012}, $maʃini$ (apodrecer) {Aikhenvald 2012}		maʃini		maʃini	m a ʃ i n i	Aikhenvald 2012	2893
3247	Yukuna	rot	pudrirse	pourrir	apodrecer	verb	$mahaʔakaho$ (apodrecer para carne) {Schauer 2005}, $patákaʔakaho$ (apodrecer para dente, teto) {Schauer 2005}		mahaʔakaho		mahaʔakaho	m a h a ʔ a k a h o	Schauer 2005	2892
3248	Yukuna	rot	pudrirse	pourrir	apodrecer	verb	$mahaʔakaho$ (apodrecer para carne) {Schauer 2005}, $patákaʔakaho$ (apodrecer para dente, teto) {Schauer 2005}		patákaʔakaho		patákaʔakaho	p a t á k a ʔ a k a h o	Schauer 2005	2892
3249	Baré	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$binada$ (esfregar) {Oliveira 93}		binada		binada	b i n a d a	Oliveira 93	2894
3250	Piapoco	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$wakiríaka$ (esfregar) {H&R 1992}, $nupusúaka$ (untar) {Klumpp 1995}		wakiríaka		wakiríaka	w a k i r í a k a	H&R 1992	2895
3251	Piapoco	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$wakiríaka$ (esfregar) {H&R 1992}, $nupusúaka$ (untar) {Klumpp 1995}		nupusúaka		nupusúaka	n u p u s ú a k a	Klumpp 1995	2900
3252	Resigaro	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$ɲoi-khú$ (esfregar) {Allin 1979}		ɲoi-khú		ɲoi-khú	ɲ o i kh ú	Allin 1979	2896
3253	Tariana	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$di-átha$ (esfregar) {Aikhenvald 2001}, $di-káni$ (esfregar), {Aikhenvald 2001}, $di-sukutá$ (esfregar) {Aikhenvald 2001}		di-átha		di-átha	d i á th a	Aikhenvald 2001	2897
3254	Tariana	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$di-átha$ (esfregar) {Aikhenvald 2001}, $di-káni$ (esfregar), {Aikhenvald 2001}, $di-sukutá$ (esfregar) {Aikhenvald 2001}		di-káni		di-káni	d i k á n i	Aikhenvald 2001	2901
3255	Tariana	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$di-átha$ (esfregar) {Aikhenvald 2001}, $di-káni$ (esfregar), {Aikhenvald 2001}, $di-sukutá$ (esfregar) {Aikhenvald 2001}		di-sukutá		di-sukutá	d i s u k u t á	Aikhenvald 2001	2902
3256	Warekena	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$muɾuka$ (esfregar) {Aikhenvald 2012}		muɾuka		muɾuka	m u ɾ u k a	Aikhenvald 2012	2898
3257	Yukuna	rub obj down with sth, smear sth across obj, as grease or paint	frotar, untar	étaler, frotter	esfregar	verb	$toxɾoʔokáhe$ (esfregar) {H&R 1992}		toxɾoʔokáhe		toxɾoʔokáhe	t o x ɾ o ʔ o k á h e	H&R 1992	2899
3258	Achagua	rub obj with obj	frotar	frotter	esfregar	verb	$ki:reri$ (frotar) {Melendez 2011}		ki:reri		ki:reri	k i: r e r i	Melendez 2011	2903
